-20.6299	4.17938	
-20.6436	4.17328	
-20.6436	4.17633	
-20.6436	4.18701	
-20.6757	4.19006	
-20.6665	4.17633	
-20.6879	4.1748	
-20.694	4.16412	
-20.7214	4.15649	
-20.726	4.15955	
-20.7291	4.15039	
-20.7382	4.14276	
-20.7382	4.15192	
-20.726	4.15497	
-20.7428	4.15344	
-20.7214	4.1626	
-20.7169	4.15344	
-20.7138	4.1626	
-20.7108	4.16565	
-20.7062	4.16565	
-20.6955	4.16107	
-20.7108	4.1626	
-20.6879	4.17938	
-20.6848	4.17786	
-20.6757	4.19617	
-20.6848	4.18549	
-20.665	4.19769	
-20.6604	4.19769	
-20.636	4.20532	
-20.6314	4.19922	
-20.6207	4.19312	
-20.6223	4.17938	
-20.6024	4.18701	
-20.6146	4.17786	
-20.6192	4.18091	
-20.6284	4.18091	
-20.6253	4.17328	
-20.6345	4.18243	
-20.6284	4.18854	
-20.6375	4.18854	
-20.6345	4.2038	
-20.6284	4.20227	
-20.6482	4.19312	
-20.6482	4.18396	
-20.6543	4.18396	
-20.6772	4.1626	
-20.6879	4.15497	
-20.7001	4.15039	
-20.7062	4.16565	
-20.726	4.15649	
-20.7291	4.15955	
-20.7275	4.14886	
-20.7275	4.16107	
-20.723	4.15802	
-20.7291	4.15649	
-20.7275	4.1687	
-20.726	4.17023	
-20.7047	4.17175	
-20.7047	4.17938	
-20.7001	4.17938	
-20.7001	4.19159	
-20.6833	4.18701	
-20.6879	4.17175	
-20.6741	4.18091	
-20.6833	4.16565	
-20.665	4.18701	
-20.6451	4.19464	
-20.6436	4.20532	
-20.6253	4.19617	
-20.6268	4.19159	
-20.636	4.20074	
-20.6116	4.19464	
-20.6116	4.18396	
-20.6024	4.18701	
-20.6131	4.18701	
-20.6207	4.19159	
-20.6207	4.18243	
-20.6284	4.19159	
-20.6253	4.19464	
-20.6375	4.19312	
-20.6314	4.19464	
-20.6329	4.1687	
-20.6497	4.17786	
-20.6436	4.1748	
-20.6619	4.17786	
-20.6726	4.1626	
-20.665	4.16412	
-20.7031	4.1626	
-20.7077	4.16718	
-20.7184	4.16107	
-20.7306	4.17175	
-20.7321	4.16412	
-20.7214	4.15649	
-20.726	4.1748	
-20.7291	4.17023	
-20.7123	4.18396	
-20.7031	4.18396	
-20.7031	4.1748	
-20.7047	4.1748	
-20.697	4.17328	
-20.6909	4.17023	
-20.668	4.1748	
-20.6726	4.17023	
-20.668	4.16565	
-20.6711	4.17938	
-20.6573	4.17938	
-20.6451	4.19159	
-20.6512	4.1748	
-20.6253	4.19312	
-20.6161	4.2038	
-20.61	4.2038	
-20.6024	4.18549	
-20.5902	4.19006	
-20.5872	4.18701	
-20.5948	4.19006	
-20.6039	4.2038	
-20.6055	4.18396	
-20.6009	4.17938	
-20.6131	4.18243	
-20.61	4.1626	
-20.6223	4.16565	
-20.6223	4.17786	
-20.6314	4.19159	
-20.6284	4.18091	
-20.6497	4.17023	
-20.6467	4.1748	
-20.668	4.16412	
-20.6863	4.16718	
-20.6955	4.16412	
-20.7062	4.1626	
-20.7047	4.15802	
-20.7184	4.17175	
-20.726	4.18396	
-20.7047	4.19464	
-20.723	4.19464	
-20.7108	4.18854	
-20.7031	4.18854	
-20.7169	4.18091	
-20.7016	4.1748	
-20.7138	4.17786	
-20.7001	4.16412	
-20.6833	4.17328	
-20.6726	4.17633	
-20.668	4.18396	
-20.6726	4.17938	
-20.6543	4.18549	
-20.6467	4.1748	
-20.6299	4.19464	
-20.6253	4.18549	
-20.6146	4.2038	
-20.6085	4.20074	
-20.5994	4.2038	
-20.6085	4.19312	
-20.5887	4.20532	
-20.5933	4.19464	
-20.607	4.18854	
-20.6039	4.19464	
-20.607	4.18549	
-20.6177	4.1748	
-20.5994	4.18091	
-20.6268	4.17786	
-20.6284	4.16107	
-20.6375	4.17023	
-20.6329	4.17786	
-20.6314	4.18243	
-20.665	4.16107	
-20.6787	4.15192	
-20.7077	4.1275	
-20.7031	4.14429	
-20.7138	4.16107	
-20.7123	4.17786	
-20.7245	4.1626	
-20.7214	4.15039	
-20.723	4.14581	
-20.723	4.14734	
-20.723	4.15802	
-20.7321	4.15039	
-20.7047	4.17175	
-20.697	4.17786	
-20.7062	4.17786	
-20.7077	4.18549	
-20.7092	4.18854	
-20.6909	4.19159	
-20.6772	4.19006	
-20.6772	4.18396	
-20.665	4.18396	
-20.6696	4.18243	
-20.6284	4.19159	
-20.6284	4.19312	
